Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_Varies,Size_in_Mb,Size_in_Kb,Events,Word,Weather,Finance,Music & Video,Personalization,Simulation,Libraries & Demo,Medical,Art & Design,Dating,Lifestyle,Adventure,House & Home,Board,Casino,Entertainment,Communication,Role Playing,Business,Parenting,Health & Fitness,Arcade,Pretend Play,Comics,Music,Racing,Photography,Card,Travel & Local,News & Magazines,Action,Casual,Maps & Navigation,Brain Games,Puzzle,Food & Drink,Education,Auto & Vehicles,Creativity,Tools,Sports,Video Players & Editors,Educational,Action & Adventure,Productivity,Social,Strategy,Shopping,Trivia,Music & Audio,Books & Reference,Beauty,Last Updated Year
SOCIAL,3.6,58,15.0,"10,000+",Free,0.0,Everyone,['Social'],"August 14, 2017",1.3.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
COMMUNICATION,4.2,16,3.3,"1,000+",Free,0.0,Everyone,['Communication'],"April 24, 2018",1.0.4,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BUSINESS,4.4,128,6.7,"50,000+",Free,0.0,Everyone,['Business'],"June 26, 2018",2.6.1,5.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.0,498,11.0,"10,000+",Free,0.0,Everyone,['Tools'],"July 12, 2018",1.35.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
NEWS_AND_MAGAZINES,4.7,48,4.1,"1,000+",Free,0.0,Everyone,['News & Magazines'],"July 8, 2018",7.0.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FAMILY,4.1,23609,31.0,"1,000,000+",Free,0.0,Teen,['Casual'],"April 13, 2018",1.26,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,4.0,24312,25.0,"500,000+",Free,0.0,Everyone,['Music'],"July 22, 2018",3.3,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LIFESTYLE,4.7,57,5.8,"10,000+",Free,0.0,Everyone,['Lifestyle'],"September 18, 2017",1.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HOUSE_AND_HOME,3.8,874,12.0,"100,000+",Free,0.0,Everyone,['House & Home'],"August 1, 2018",5.13.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BUSINESS,5.0,2,14.0,"1,000+",Free,0.0,Teen,['Business'],"August 5, 2018",1.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SPORTS,4.4,27,78.0,"10,000+",Free,0.0,Everyone,['Sports'],"August 3, 2016",1.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
GAME,4.0,29462,44.0,"1,000,000+",Free,0.0,Teen,['Music'],"June 14, 2018",1.1.7,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,3.8,159063,85.0,"1,000,000+",Free,0.0,Everyone,['Music'],"February 9, 2018",0.8.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BUSINESS,4.1,294,9.8,"10,000+",Free,0.0,Everyone,['Business'],"July 5, 2018",4.1.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NEWS_AND_MAGAZINES,4.3,697,5.7,"50,000+",Free,0.0,Everyone,['News & Magazines'],"April 8, 2017",2.4,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TOOLS,4.5,6207063,-1.0,"100,000,000+",Free,0.0,Everyone,['Tools'],"August 3, 2018",Varies with device,Varies with device,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.4,631,-1.0,"100,000+",Free,0.0,Everyone,['Tools'],"September 22, 2016",Varies with device,Varies with device,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
PRODUCTIVITY,3.4,617,46.0,"100,000+",Free,0.0,Everyone,['Productivity'],"April 17, 2018",1.5.3,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
BOOKS_AND_REFERENCE,4.1,215,30.0,"10,000+",Free,0.0,Teen,['Books & Reference'],"March 6, 2018",1.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
FAMILY,4.1,25,47.0,"5,000+",Free,0.0,Everyone,['Education'],"March 8, 2017",1.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FAMILY,3.8,6,23.0,"1,000+",Free,0.0,Everyone,['Entertainment'],"January 19, 2018",1.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.3,35,-1.0,"1,000+",Paid,2.49,Everyone,['Tools'],"September 22, 2016",Varies with device,Varies with device,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
FAMILY,4.4,1275373,91.0,"10,000,000+",Free,0.0,Teen,['Role Playing'],"July 3, 2018",1.021.10,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
VIDEO_PLAYERS,4.4,43,44.0,"1,000+",Free,0.0,Everyone,['Video Players & Editors'],"April 27, 2018",1.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
VIDEO_PLAYERS,4.8,258277,-1.0,"10,000,000+",Free,0.0,Everyone,['Video Players & Editors'],"August 3, 2018",Varies with device,4.0 and up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
VIDEO_PLAYERS,3.3,171,4.8,"10,000+",Free,0.0,Everyone,['Video Players & Editors'],"August 10, 2017",1.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
COMMUNICATION,3.3,1434,9.5,"100,000+",Free,0.0,Everyone,['Communication'],"March 6, 2014",1.2.5,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
VIDEO_PLAYERS,4.4,22,19.0,"5,000+",Free,0.0,Everyone,['Video Players & Editors'],"March 6, 2018",1.0.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
TOOLS,3.7,701,7.3,"100,000+",Free,0.0,Everyone,['Tools'],"July 31, 2018",Cow V3.15,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,3.4,2420,1.8,"1,000,000+",Free,0.0,Everyone,['Tools'],"June 3, 2016",1.1.8,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
FINANCE,2.3,251,5.7,"50,000+",Free,0.0,Everyone,['Finance'],"October 12, 2017",1.0.5,4.0 and up,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FAMILY,3.3,11,7.3,"1,000+",Free,0.0,Teen,['Entertainment'],"August 23, 2017",3.4.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PHOTOGRAPHY,2.7,90,4.0,"5,000+",Paid,2.99,Everyone,['Photography'],"October 19, 2017",13,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TOOLS,4.6,1170641,26.0,"10,000,000+",Free,0.0,Everyone,['Tools'],"July 26, 2018",4.2.1.4174,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
FAMILY,3.5,174,5.6,"50,000+",Free,0.0,Everyone,['Entertainment'],"June 29, 2016",1.0.3,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TOOLS,3.4,150,7.3,"50,000+",Free,0.0,Everyone,['Tools'],"June 1, 2018",Cow V3.11,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
FAMILY,4.3,259,49.0,"10,000+",Free,0.0,Everyone,['Education'],"February 22, 2017",1.3.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LIFESTYLE,4.1,9,8.7,"1,000+",Free,0.0,Everyone,['Lifestyle'],"July 18, 2018",7.2.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.7,2598579,49.0,"50,000,000+",Free,0.0,Everyone,['Tools'],"July 24, 2018",11.17.4.1024,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
PRODUCTIVITY,4.4,574719,20.0,"10,000,000+",Free,0.0,Everyone,['Productivity'],"July 16, 2018",5.0.0.1442,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
LIFESTYLE,3.8,250,7.3,"50,000+",Free,0.0,Everyone,['Lifestyle'],"July 31, 2018",Cow V3.15,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
VIDEO_PLAYERS,3.0,78,322.0,"10,000+",Free,0.0,Everyone,['Video Players & Editors'],"September 19, 2013",1.3,1.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
BOOKS_AND_REFERENCE,4.4,98,6.3,"10,000+",Free,0.0,Everyone,['Books & Reference'],"August 4, 2014",1.5,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
TOOLS,4.2,27,3.4,"5,000+",Free,0.0,Everyone,['Tools'],"May 17, 2016",1.1.6,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
PRODUCTIVITY,4.5,24,22.0,"1,000+",Free,0.0,Everyone,['Productivity'],"July 12, 2017",2.0.1,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
FAMILY,3.5,91,25.0,"10,000+",Free,0.0,Everyone,['Education'],"April 5, 2018",5.2.002,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.5,78629,6.3,"1,000,000+",Free,0.0,Everyone,['Tools'],"July 20, 2018",3.4.406,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,4.3,955614,82.0,"10,000,000+",Free,0.0,Teen,['Action'],"June 26, 2018",5.1.2,3.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LIFESTYLE,4.5,82,8.7,"5,000+",Free,0.0,Everyone,['Lifestyle'],"July 26, 2015",2.1,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
TOOLS,4.5,648380,24.0,"10,000,000+",Free,0.0,Everyone,['Tools'],"August 1, 2018",4.6.4,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
COMMUNICATION,4.0,7317,-1.0,"1,000,000+",Free,0.0,Teen,['Communication'],"July 4, 2018",1.0.08.73,4.0 and up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FAMILY,4.8,4,43.0,100+,Free,0.0,Everyone,['Casual'],"February 6, 2018",1.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
VIDEO_PLAYERS,4.3,1659,3.7,"100,000+",Free,0.0,Everyone,['Video Players & Editors'],"July 6, 2017",1.1,5.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
FOOD_AND_DRINK,1.7,14,13.0,"1,000+",Free,0.0,Everyone,['Food & Drink'],"June 6, 2018",2.7.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PHOTOGRAPHY,4.3,18325,-1.0,"1,000,000+",Free,0.0,Everyone,['Photography'],"September 3, 2017",Varies with device,Varies with device,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BOOKS_AND_REFERENCE,4.2,8,3.9,"5,000+",Free,0.0,Everyone,['Books & Reference'],"October 7, 2016",1.0,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
TOOLS,4.2,725,3.0,"100,000+",Free,0.0,Everyone,['Tools'],"March 14, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.3,2158,3.0,"100,000+",Free,0.0,Everyone,['Tools'],"March 7, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,4.0,7718,46.0,"100,000+",Free,0.0,Everyone,['Action'],"August 2, 2018",1.0-a22936.127,5.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.2,249,3.0,"50,000+",Free,0.0,Everyone,['Tools'],"March 17, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
NEWS_AND_MAGAZINES,4.6,9,17.0,500+,Free,0.0,Everyone,['News & Magazines'],"June 4, 2018",1.0.3,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,4.1,29062,63.0,"1,000,000+",Free,0.0,Everyone,['Casino'],"September 15, 2017",2.10,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FAMILY,4.6,11,17.0,"1,000+",Free,0.0,Everyone,['Education'],"July 5, 2018",3.3.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.1,484,2.9,"100,000+",Free,0.0,Everyone,['Tools'],"March 6, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.0,202,2.9,"50,000+",Free,0.0,Everyone,['Tools'],"March 15, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,3.3,40,2.7,"1,000+",Paid,1.99,Everyone,['Tools'],"March 7, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
NEWS_AND_MAGAZINES,4.1,1948,-1.0,"100,000+",Free,0.0,Everyone,['News & Magazines'],"February 22, 2018",Varies with device,Varies with device,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.0,9,4.7,500+,Free,0.0,Everyone,['Tools'],"May 17, 2018",2.7,6.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.4,52,3.0,"5,000+",Free,0.0,Everyone,['Tools'],"March 17, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOOLS,4.2,294,3.0,"50,000+",Free,0.0,Everyone,['Tools'],"March 10, 2018",2.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,3.8,35572,-1.0,"1,000,000+",Free,0.0,Teen,['Arcade'],"September 4, 2013",Varies with device,Varies with device,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BUSINESS,3.1,20973,31.0,"5,000,000+",Free,0.0,Everyone,['Business'],"August 1, 2018",8.2.0.84,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BOOKS_AND_REFERENCE,5.0,5,4.3,"1,000+",Free,0.0,Everyone,['Books & Reference'],"October 8, 2016",1.0,2.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
GAME,4.2,492,63.0,"100,000+",Free,0.0,Teen,['Action'],"April 6, 2017",1.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BUSINESS,4.7,114,8.6,"5,000+",Free,0.0,Everyone,['Business'],"March 30, 2018",3.1.0.2,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GAME,4.4,1604146,57.0,"10,000,000+",Free,0.0,Teen,['Action'],"June 27, 2018",4.8.0,4.0 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
